No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL
90,"Greenfield Central vs Lawrenceburg",Football,"Indiana",08/28/2026,07:00 PM,"The Lawrenceburg varsity football team has an away non-conference game @ Greenfield Central (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/greenfield-central-vs-lawrenceburg/8-28-2026/?c=415e979a-ee3d-4fa2-ae5e-83d3f9bb9947","https://www.maxpreps.com/in/football/game/greenfield-central-vs-lawrenceburg/8-28-2026/?c=415e979a-ee3d-4fa2-ae5e-83d3f9bb9947"
91,"Beech Grove vs Edgewood Ellettsville",Football,"Indiana",08/28/2026,07:00 PM,"The Edgewood Ellettsville varsity football team has an away non-conference game @ Beech Grove (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/beech-grove-vs-edgewood-ellettsville/8-28-2026/?c=d6da2c15-25a8-40bf-9227-05e4d4543177","https://www.maxpreps.com/in/football/game/beech-grove-vs-edgewood-ellettsville/8-28-2026/?c=d6da2c15-25a8-40bf-9227-05e4d4543177"
92,"Knightstown vs Winchester Community",Football,"Indiana",08/28/2026,07:00 PM,"The Winchester Community varsity football team has an away non-conference game @ Knightstown (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/knightstown-vs-winchester-community/8-28-2026/?c=cfc5735f-7e05-4dbf-972b-74c2ee94bc25","https://www.maxpreps.com/in/football/game/knightstown-vs-winchester-community/8-28-2026/?c=cfc5735f-7e05-4dbf-972b-74c2ee94bc25"
93,"Attica vs Tri County Wolcott",Football,"Indiana",08/28/2026,07:00 PM,"The Tri County Wolcott varsity football team has an away non-conference game @ Attica (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/attica-vs-tri-county-wolcott/8-28-2026/?c=fa930116-ad3f-418f-a255-b5b0e653781f","https://www.maxpreps.com/in/football/game/attica-vs-tri-county-wolcott/8-28-2026/?c=fa930116-ad3f-418f-a255-b5b0e653781f"
94,"Central Noble Albion vs Woodlan Woodburn",Football,"Indiana",08/28/2026,07:00 PM,"The Woodlan Woodburn varsity football team has an away non-conference game @ Central Noble Albion (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/central-noble-albion-vs-woodlan-woodburn/8-28-2026/?c=77814869-b2ee-4e57-98e1-dbad2fdc723a","https://www.maxpreps.com/in/football/game/central-noble-albion-vs-woodlan-woodburn/8-28-2026/?c=77814869-b2ee-4e57-98e1-dbad2fdc723a"
95,"Eastern Hancock Charlottesville vs North Decatur Greensburg",Football,"Indiana",08/28/2026,07:00 PM,"The North Decatur Greensburg varsity football team has an away non-conference game @ Eastern Hancock Charlottesville (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/eastern-hancock-charlottesville-vs-north-decatur-greensburg/8-28-2026/?c=7019e602-9cf0-44e6-bdfb-2933b62527a2","https://www.maxpreps.com/in/football/game/eastern-hancock-charlottesville-vs-north-decatur-greensburg/8-28-2026/?c=7019e602-9cf0-44e6-bdfb-2933b62527a2"
96,"Clarksville vs Eastern Pekin",Football,"Indiana",08/28/2026,07:00 PM,"The Eastern Pekin varsity football team has an away non-conference game @ Clarksville (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/clarksville-vs-eastern-pekin/8-28-2026/?c=729a1447-6075-492c-a9cc-633813d54f41","https://www.maxpreps.com/in/football/game/clarksville-vs-eastern-pekin/8-28-2026/?c=729a1447-6075-492c-a9cc-633813d54f41"
97,"Boone Grove Valparaiso vs South Central Union Mills",Football,"Indiana",08/28/2026,07:00 PM,"The South Central Union Mills varsity football team has an away non-conference game @ Boone Grove Valparaiso (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/boone-grove-valparaiso-vs-south-central-union-mills/8-28-2026/?c=6354221a-3f4d-40c4-afb6-87cf01465f16","https://www.maxpreps.com/in/football/game/boone-grove-valparaiso-vs-south-central-union-mills/8-28-2026/?c=6354221a-3f4d-40c4-afb6-87cf01465f16"
98,"Highland vs Whiting",Football,"Indiana",08/28/2026,07:00 PM,"The Whiting varsity football team has an away non-conference game @ Highland (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/highland-vs-whiting/8-28-2026/?c=5021db3a-3fef-4a83-b540-1f40cf3f3fc3","https://www.maxpreps.com/in/football/game/highland-vs-whiting/8-28-2026/?c=5021db3a-3fef-4a83-b540-1f40cf3f3fc3"
99,"Lewis Cass Walton vs Northfield Wabash",Football,"Indiana",08/28/2026,07:00 PM,"The Northfield Wabash varsity football team has an away non-conference game @ Lewis Cass Walton (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/lewis-cass-walton-vs-northfield-wabash/8-28-2026/?c=7021140c-cee0-4ca5-873e-6f2dd0614203","https://www.maxpreps.com/in/football/game/lewis-cass-walton-vs-northfield-wabash/8-28-2026/?c=7021140c-cee0-4ca5-873e-6f2dd0614203"
100,"Adams Central Monroe vs Eastside Butler",Football,"Indiana",08/28/2026,07:00 PM,"The Eastside Butler varsity football team has an away non-conference game @ Adams Central Monroe (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/adams-central-monroe-vs-eastside-butler/8-28-2026/?c=07e5fc2f-9624-4b5e-b8a5-6899f89aac0b","https://www.maxpreps.com/in/football/game/adams-central-monroe-vs-eastside-butler/8-28-2026/?c=07e5fc2f-9624-4b5e-b8a5-6899f89aac0b"
101,"Bedford North Lawrence vs Bloomington North",Football,"Indiana",08/28/2026,07:00 PM,"The Bloomington North varsity football team has an away non-conference game @ Bedford North Lawrence (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/bedford-north-lawrence-vs-bloomington-north/8-28-2026/?c=61a439e8-9018-4f46-9b48-902b909550c9","https://www.maxpreps.com/in/football/game/bedford-north-lawrence-vs-bloomington-north/8-28-2026/?c=61a439e8-9018-4f46-9b48-902b909550c9"
102,"Garrett vs Huntington North",Football,"Indiana",08/28/2026,07:00 PM,"The Huntington North varsity football team has an away non-conference game @ Garrett (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/garrett-vs-huntington-north/8-28-2026/?c=a369550b-65b9-4ca4-917f-3b5c2e0ed124","https://www.maxpreps.com/in/football/game/garrett-vs-huntington-north/8-28-2026/?c=a369550b-65b9-4ca4-917f-3b5c2e0ed124"
103,"Indianapolis Lutheran vs New Albany",Football,"Indiana",08/28/2026,07:00 PM,"The New Albany varsity football team has an away non-conference game @ Indianapolis Lutheran (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/indianapolis-lutheran-vs-new-albany/8-28-2026/?c=24973a92-4f27-46c7-a819-f164fe903018","https://www.maxpreps.com/in/football/game/indianapolis-lutheran-vs-new-albany/8-28-2026/?c=24973a92-4f27-46c7-a819-f164fe903018"
