No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL
14,"Timber Creek Regional Erial vs Williamstown",Football,"New Jersey",08/28/2026,07:00 PM,"The Williamstown varsity football team has an away non-conference game @ Timber Creek Regional Erial (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/timber-creek-regional-erial-vs-williamstown/8-28-2026/?c=07347c28-ba2b-4528-bd75-5abfc1cb70e6","https://www.maxpreps.com/nj/football/game/timber-creek-regional-erial-vs-williamstown/8-28-2026/?c=07347c28-ba2b-4528-bd75-5abfc1cb70e6"
15,"Eastside Paterson vs Lincoln Jersey City",Football,"New Jersey",08/28/2026,07:00 PM,"The Lincoln Jersey City varsity football team has an away non-conference game @ Eastside Paterson (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/eastside-paterson-vs-lincoln-jersey-city/8-28-2026/?c=91319698-1041-4cc1-b2a0-3424426016e9","https://www.maxpreps.com/nj/football/game/eastside-paterson-vs-lincoln-jersey-city/8-28-2026/?c=91319698-1041-4cc1-b2a0-3424426016e9"
16,"Haddon Heights vs Mastery Camden",Football,"New Jersey",08/28/2026,07:00 PM,"The Mastery Camden varsity football team has an away non-conference game @ Haddon Heights (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/haddon-heights-vs-mastery-camden/8-28-2026/?c=f7cfbedd-218e-403b-9da9-94fd1d53de40","https://www.maxpreps.com/nj/football/game/haddon-heights-vs-mastery-camden/8-28-2026/?c=f7cfbedd-218e-403b-9da9-94fd1d53de40"
17,"Bound Brook vs North Warren Regional Blairstown",Football,"New Jersey",08/28/2026,07:00 PM,"The North Warren Regional Blairstown varsity football team has an away non-conference game @ Bound Brook (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/bound-brook-vs-north-warren-regional-blairstown/8-28-2026/?c=8882364c-1011-4a2f-b001-c61fc0018652","https://www.maxpreps.com/nj/football/game/bound-brook-vs-north-warren-regional-blairstown/8-28-2026/?c=8882364c-1011-4a2f-b001-c61fc0018652"
18,"Deptford vs Woodbury",Football,"New Jersey",08/28/2026,07:00 PM,"The Woodbury varsity football team has an away non-conference game @ Deptford (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/deptford-vs-woodbury/8-28-2026/?c=62a7bf5e-b946-46df-8ca7-16207fd3a4e9","https://www.maxpreps.com/nj/football/game/deptford-vs-woodbury/8-28-2026/?c=62a7bf5e-b946-46df-8ca7-16207fd3a4e9"
19,"Hammonton vs Long Branch",Football,"New Jersey",08/28/2026,07:00 PM,"The Long Branch varsity football team has an away non-conference game @ Hammonton (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/hammonton-vs-long-branch/8-28-2026/?c=14e7676e-a7fc-4f6c-a8c7-65c256f7115f","https://www.maxpreps.com/nj/football/game/hammonton-vs-long-branch/8-28-2026/?c=14e7676e-a7fc-4f6c-a8c7-65c256f7115f"
20,"South Brunswick Monmouth Junction vs Watchung Hills Regional Warren",Football,"New Jersey",08/28/2026,07:00 PM,"The Watchung Hills Regional Warren varsity football team has an away non-conference game @ South Brunswick Monmouth Junction (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/south-brunswick-monmouth-junction-vs-watchung-hills-regional-warren/8-28-2026/?c=a3b1316e-272a-4240-85fb-01ec6de9ae9b","https://www.maxpreps.com/nj/football/game/south-brunswick-monmouth-junction-vs-watchung-hills-regional-warren/8-28-2026/?c=a3b1316e-272a-4240-85fb-01ec6de9ae9b"
21,"North Brunswick North Brunswick Raiders vs Snyder Jersey City",Football,"New Jersey",08/28/2026,07:00 PM,"The Snyder Jersey City varsity football team has an away non-conference game @ North Brunswick North Brunswick Raiders (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/north-brunswick-north-brunswick-raiders-vs-snyder-jersey-city/8-28-2026/?c=d41b8cc0-cd7b-4de6-95bd-f84cab34220f","https://www.maxpreps.com/nj/football/game/north-brunswick-north-brunswick-raiders-vs-snyder-jersey-city/8-28-2026/?c=d41b8cc0-cd7b-4de6-95bd-f84cab34220f"
22,"Bishop Eustace Prep Pennsauken vs Moorestown",Football,"New Jersey",08/28/2026,07:00 PM,"The Moorestown varsity football team has an away non-conference game @ Bishop Eustace Prep Pennsauken (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/bishop-eustace-prep-pennsauken-vs-moorestown/8-28-2026/?c=85b38fd6-f5b1-4e9b-a0b8-939f3e910867","https://www.maxpreps.com/nj/football/game/bishop-eustace-prep-pennsauken-vs-moorestown/8-28-2026/?c=85b38fd6-f5b1-4e9b-a0b8-939f3e910867"
23,"Freehold Boro vs Toms River South",Football,"New Jersey",08/28/2026,07:00 PM,"The Toms River South varsity football team has an away non-conference game @ Freehold Boro (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/freehold-boro-vs-toms-river-south/8-28-2026/?c=4c2e64b8-f287-40ea-aa3b-7b2038b1353c","https://www.maxpreps.com/nj/football/game/freehold-boro-vs-toms-river-south/8-28-2026/?c=4c2e64b8-f287-40ea-aa3b-7b2038b1353c"
24,"Buena vs New Egypt",Football,"New Jersey",08/28/2026,07:00 PM,"The New Egypt varsity football team has an away non-conference game @ Buena (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/buena-vs-new-egypt/8-28-2026/?c=a8aacf1b-06b0-42b9-ab6d-8f52cf1e5703","https://www.maxpreps.com/nj/football/game/buena-vs-new-egypt/8-28-2026/?c=a8aacf1b-06b0-42b9-ab6d-8f52cf1e5703"
25,"Monroe Township vs Perth Amboy",Football,"New Jersey",08/28/2026,07:00 PM,"The Perth Amboy varsity football team has an away non-conference game @ Monroe Township (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/monroe-township-vs-perth-amboy/8-28-2026/?c=159fce2f-fe5e-4761-9d6f-cb69bef4c09e","https://www.maxpreps.com/nj/football/game/monroe-township-vs-perth-amboy/8-28-2026/?c=159fce2f-fe5e-4761-9d6f-cb69bef4c09e"
26,"Highland Regional Blackwood vs Oakcrest Mays Landing",Football,"New Jersey",08/28/2026,07:00 PM,"The Oakcrest Mays Landing varsity football team has an away non-conference game @ Highland Regional Blackwood (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/highland-regional-blackwood-vs-oakcrest-mays-landing/8-28-2026/?c=dd3a6fa0-bee3-4b4e-94a5-4af73e4412c2","https://www.maxpreps.com/nj/football/game/highland-regional-blackwood-vs-oakcrest-mays-landing/8-28-2026/?c=dd3a6fa0-bee3-4b4e-94a5-4af73e4412c2"
27,"Maple Shade vs Schalick Pittsgrove",Football,"New Jersey",08/28/2026,07:00 PM,"The Schalick Pittsgrove varsity football team has an away non-conference game @ Maple Shade (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/maple-shade-vs-schalick-pittsgrove/8-28-2026/?c=03a620ca-46e4-4c07-8a36-88681a5ab805","https://www.maxpreps.com/nj/football/game/maple-shade-vs-schalick-pittsgrove/8-28-2026/?c=03a620ca-46e4-4c07-8a36-88681a5ab805"
28,"Hopewell Valley Central Pennington vs Montgomery Skillman",Football,"New Jersey",08/28/2026,07:00 PM,"The Montgomery Skillman varsity football team has an away non-conference game @ Hopewell Valley Central Pennington (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/hopewell-valley-central-pennington-vs-montgomery-skillman/8-28-2026/?c=9cf404c5-837c-4c37-ac07-5becbcdcaf17","https://www.maxpreps.com/nj/football/game/hopewell-valley-central-pennington-vs-montgomery-skillman/8-28-2026/?c=9cf404c5-837c-4c37-ac07-5becbcdcaf17"
29,"East Brunswick vs Kennedy Memorial Iselin",Football,"New Jersey",08/28/2026,07:00 PM,"The Kennedy Memorial Iselin varsity football team has an away non-conference game @ East Brunswick (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/east-brunswick-vs-kennedy-memorial-iselin/8-28-2026/?c=1884bb0e-9127-47ec-8a56-4cffe60584af","https://www.maxpreps.com/nj/football/game/east-brunswick-vs-kennedy-memorial-iselin/8-28-2026/?c=1884bb0e-9127-47ec-8a56-4cffe60584af"
30,"Notre Dame Lawrenceville vs St Mary Rutherford",Football,"New Jersey",08/28/2026,07:00 PM,"The St Mary Rutherford varsity football team has an away non-conference game @ Notre Dame Lawrenceville (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/notre-dame-lawrenceville-vs-st-mary-rutherford/8-28-2026/?c=8b2ff8cc-1f84-4ad5-93d2-91c5604fcea9","https://www.maxpreps.com/nj/football/game/notre-dame-lawrenceville-vs-st-mary-rutherford/8-28-2026/?c=8b2ff8cc-1f84-4ad5-93d2-91c5604fcea9"
31,"Gloucester Catholic Gloucester City vs Paul Vi Haddonfield",Football,"New Jersey",08/28/2026,07:00 PM,"The Paul Vi Haddonfield varsity football team has an away non-conference game @ Gloucester Catholic Gloucester City (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/gloucester-catholic-gloucester-city-vs-paul-vi-haddonfield/8-28-2026/?c=266fe6b2-c0d8-4529-861b-1378b2d77ef2","https://www.maxpreps.com/nj/football/game/gloucester-catholic-gloucester-city-vs-paul-vi-haddonfield/8-28-2026/?c=266fe6b2-c0d8-4529-861b-1378b2d77ef2"
32,"Paramus vs Parsippany Hills",Football,"New Jersey",08/28/2026,07:00 PM,"The Parsippany Hills varsity football team has an away non-conference game @ Paramus (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/paramus-vs-parsippany-hills/8-28-2026/?c=66398fd0-c742-40fd-9fc3-af24a84b8938","https://www.maxpreps.com/nj/football/game/paramus-vs-parsippany-hills/8-28-2026/?c=66398fd0-c742-40fd-9fc3-af24a84b8938"
33,"Nutley vs Pascack Valley Panthers Hillsdale",Football,"New Jersey",08/28/2026,07:00 PM,"The Pascack Valley Panthers Hillsdale varsity football team has an away non-conference game @ Nutley (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/nutley-vs-pascack-valley-panthers-hillsdale/8-28-2026/?c=a98ddc01-4162-4bd5-b018-ccbb971e69c0","https://www.maxpreps.com/nj/football/game/nutley-vs-pascack-valley-panthers-hillsdale/8-28-2026/?c=a98ddc01-4162-4bd5-b018-ccbb971e69c0"
34,"Ramsey vs Verona",Football,"New Jersey",08/28/2026,07:00 PM,"The Verona varsity football team has an away non-conference game @ Ramsey (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/ramsey-vs-verona/8-28-2026/?c=9a6d030c-67a6-4a35-a1b5-f4482e579634","https://www.maxpreps.com/nj/football/game/ramsey-vs-verona/8-28-2026/?c=9a6d030c-67a6-4a35-a1b5-f4482e579634"
35,"Northern Highlands Allendale vs Toms River North",Football,"New Jersey",08/28/2026,07:00 PM,"The Toms River North varsity football team has an away non-conference game @ Northern Highlands Allendale (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/northern-highlands-allendale-vs-toms-river-north/8-28-2026/?c=66f11a2f-c0ae-4fc7-a0b1-d3641f8e8cf3","https://www.maxpreps.com/nj/football/game/northern-highlands-allendale-vs-toms-river-north/8-28-2026/?c=66f11a2f-c0ae-4fc7-a0b1-d3641f8e8cf3"
36,"Brick Memorial vs Wall Township",Football,"New Jersey",08/28/2026,07:00 PM,"The Wall Township varsity football team has an away non-conference game @ Brick Memorial (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/brick-memorial-vs-wall-township/8-28-2026/?c=29e61334-5ac7-4d93-86cf-14b02036b0df","https://www.maxpreps.com/nj/football/game/brick-memorial-vs-wall-township/8-28-2026/?c=29e61334-5ac7-4d93-86cf-14b02036b0df"
37,"Belvidere vs Hackettstown",Football,"New Jersey",08/28/2026,07:00 PM,"The Hackettstown varsity football team has an away non-conference game @ Belvidere (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/belvidere-vs-hackettstown/8-28-2026/?c=68b7113b-7334-4198-915b-0ad40265319f","https://www.maxpreps.com/nj/football/game/belvidere-vs-hackettstown/8-28-2026/?c=68b7113b-7334-4198-915b-0ad40265319f"
38,"Carteret vs Elizabeth",Football,"New Jersey",08/28/2026,07:00 PM,"The Elizabeth varsity football team has an away non-conference game @ Carteret (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/carteret-vs-elizabeth/8-28-2026/?c=912f2998-f136-40b2-8f72-91c8d7d8073e","https://www.maxpreps.com/nj/football/game/carteret-vs-elizabeth/8-28-2026/?c=912f2998-f136-40b2-8f72-91c8d7d8073e"
39,"West Morris Central Chester vs West Morris Mendham",Football,"New Jersey",08/28/2026,07:00 PM,"The West Morris Mendham varsity football team has an away non-conference game @ West Morris Central Chester (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/west-morris-central-chester-vs-west-morris-mendham/8-28-2026/?c=6585a71a-45ad-4d2d-8437-f5d29d59ee31","https://www.maxpreps.com/nj/football/game/west-morris-central-chester-vs-west-morris-mendham/8-28-2026/?c=6585a71a-45ad-4d2d-8437-f5d29d59ee31"
40,"Egg Harbor Township vs Robbinsville",Football,"New Jersey",08/28/2026,07:00 PM,"The Robbinsville varsity football team has an away non-conference game @ Egg Harbor Township (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/egg-harbor-township-vs-robbinsville/8-28-2026/?c=2561efa1-9dd4-4dca-be6e-dcb4dd16c6ad","https://www.maxpreps.com/nj/football/game/egg-harbor-township-vs-robbinsville/8-28-2026/?c=2561efa1-9dd4-4dca-be6e-dcb4dd16c6ad"
41,"Plainfield vs Sayreville Parlin",Football,"New Jersey",08/28/2026,07:00 PM,"The Sayreville Parlin varsity football team has an away non-conference game @ Plainfield (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/plainfield-vs-sayreville-parlin/8-28-2026/?c=e88cb8a1-5d00-4dc8-a04f-f3301d8c4bb8","https://www.maxpreps.com/nj/football/game/plainfield-vs-sayreville-parlin/8-28-2026/?c=e88cb8a1-5d00-4dc8-a04f-f3301d8c4bb8"
42,"Columbia Maplewood vs Hillside",Football,"New Jersey",08/28/2026,07:00 PM,"The Hillside varsity football team has an away non-conference game @ Columbia Maplewood (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/columbia-maplewood-vs-hillside/8-28-2026/?c=24e6216b-d35b-40b2-a441-58e2a863d1fe","https://www.maxpreps.com/nj/football/game/columbia-maplewood-vs-hillside/8-28-2026/?c=24e6216b-d35b-40b2-a441-58e2a863d1fe"
43,"Bloomfield vs Newark Central",Football,"New Jersey",08/28/2026,07:00 PM,"The Newark Central varsity football team has an away non-conference game @ Bloomfield (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/bloomfield-vs-newark-central/8-28-2026/?c=ad5f00b6-afef-4957-b4d8-ad5e354b2eba","https://www.maxpreps.com/nj/football/game/bloomfield-vs-newark-central/8-28-2026/?c=ad5f00b6-afef-4957-b4d8-ad5e354b2eba"
44,"Highland Park vs New Brunswick",Football,"New Jersey",08/28/2026,07:00 PM,"The New Brunswick varsity football team has an away non-conference game @ Highland Park (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/highland-park-vs-new-brunswick/8-28-2026/?c=c506ef1c-e5b4-4ed8-82a6-4d8fbd96c57a","https://www.maxpreps.com/nj/football/game/highland-park-vs-new-brunswick/8-28-2026/?c=c506ef1c-e5b4-4ed8-82a6-4d8fbd96c57a"
45,"Voorhees Glen Gardner vs Warren Hills Regional Washington",Football,"New Jersey",08/28/2026,07:00 PM,"The Warren Hills Regional Washington varsity football team has an away non-conference game @ Voorhees Glen Gardner (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/voorhees-glen-gardner-vs-warren-hills-regional-washington/8-28-2026/?c=b3829f2b-a0c0-4c04-baac-6577e0c8b4ea","https://www.maxpreps.com/nj/football/game/voorhees-glen-gardner-vs-warren-hills-regional-washington/8-28-2026/?c=b3829f2b-a0c0-4c04-baac-6577e0c8b4ea"
46,"Teaneck vs Union City",Football,"New Jersey",08/28/2026,07:00 PM,"The Union City varsity football team has an away non-conference game @ Teaneck (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/teaneck-vs-union-city/8-28-2026/?c=79b1e742-0d50-489e-b2b3-9038cd12a876","https://www.maxpreps.com/nj/football/game/teaneck-vs-union-city/8-28-2026/?c=79b1e742-0d50-489e-b2b3-9038cd12a876"
47,"North Plainfield vs Orange",Football,"New Jersey",08/28/2026,07:00 PM,"The Orange varsity football team has an away non-conference game @ North Plainfield (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/north-plainfield-vs-orange/8-28-2026/?c=c2e5f76b-5118-4480-afa6-635557024d85","https://www.maxpreps.com/nj/football/game/north-plainfield-vs-orange/8-28-2026/?c=c2e5f76b-5118-4480-afa6-635557024d85"
48,"Lenape Valley Stanhope vs Morris Catholic Denville",Football,"New Jersey",08/28/2026,07:00 PM,"The Morris Catholic Denville varsity football team has an away non-conference game @ Lenape Valley Stanhope (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/lenape-valley-stanhope-vs-morris-catholic-denville/8-28-2026/?c=a911ce21-5ba6-4056-ae4b-1a5255fbb4a5","https://www.maxpreps.com/nj/football/game/lenape-valley-stanhope-vs-morris-catholic-denville/8-28-2026/?c=a911ce21-5ba6-4056-ae4b-1a5255fbb4a5"
49,"Glassboro vs Immaculata Somerville",Football,"New Jersey",08/28/2026,07:00 PM,"The Immaculata Somerville varsity football team has an away non-conference game @ Glassboro (New Jersey) on Thursday, August 27 @ 7p.","/nj/football/game/glassboro-vs-immaculata-somerville/8-28-2026/?c=f243f6a4-5d6b-4cfc-8ad9-76cbfd1b56d8","https://www.maxpreps.com/nj/football/game/glassboro-vs-immaculata-somerville/8-28-2026/?c=f243f6a4-5d6b-4cfc-8ad9-76cbfd1b56d8"
