No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL
1,"Allen vs Duncanville Panthers And Pantherettes",Football,"Texas",08/28/2026,07:00 PM,"The Duncanville Panthers And Pantherettes varsity football team has an away non-conference game @ Allen (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/allen-vs-duncanville-panthers-and-pantherettes/8-28-2026/?c=d8398537-8e3f-41f6-91ef-caa6013687b6","https://www.maxpreps.com/tx/football/game/allen-vs-duncanville-panthers-and-pantherettes/8-28-2026/?c=d8398537-8e3f-41f6-91ef-caa6013687b6"
2,"Lancaster vs North Shore Houston",Football,"Texas",08/28/2026,07:00 PM,"The North Shore Houston varsity football team has an away non-conference game @ Lancaster (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/lancaster-vs-north-shore-houston/8-28-2026/?c=048754cc-d3d7-4ca9-895c-59ff4c04816a","https://www.maxpreps.com/tx/football/game/lancaster-vs-north-shore-houston/8-28-2026/?c=048754cc-d3d7-4ca9-895c-59ff4c04816a"
3,"Randle Richmond vs South Oak Cliff Dallas",Football,"Texas",08/28/2026,07:00 PM,"The South Oak Cliff Dallas varsity football team has an away non-conference game @ Randle Richmond (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/randle-richmond-vs-south-oak-cliff-dallas/8-28-2026/?c=35a1b95f-4e00-4629-8579-c699aef3837c","https://www.maxpreps.com/tx/football/game/randle-richmond-vs-south-oak-cliff-dallas/8-28-2026/?c=35a1b95f-4e00-4629-8579-c699aef3837c"
4,"Hill Country Christian San Marcos vs New Braunfels Thunder",Football,"Texas",08/28/2026,07:00 PM,"The New Braunfels Thunder varsity football team has an away non-conference game @ Hill Country Christian San Marcos (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/hill-country-christian-san-marcos-vs-new-braunfels-thunder/8-28-2026/?c=e8944d5c-da2a-4885-970f-7b2b4b18c693","https://www.maxpreps.com/tx/football/game/hill-country-christian-san-marcos-vs-new-braunfels-thunder/8-28-2026/?c=e8944d5c-da2a-4885-970f-7b2b4b18c693"
5,"Prairie Lea vs Valor Kyle",Football,"Texas",08/28/2026,07:00 PM,"The Valor Kyle varsity football team has an away non-conference game @ Prairie Lea (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/prairie-lea-vs-valor-kyle/8-28-2026/?c=f0255ae0-9009-42f5-a1a0-e43970d6a17b","https://www.maxpreps.com/tx/football/game/prairie-lea-vs-valor-kyle/8-28-2026/?c=f0255ae0-9009-42f5-a1a0-e43970d6a17b"
6,"Langham Creek Houston vs Paetow Katy",Football,"Texas",08/28/2026,07:00 PM,"The Paetow Katy varsity football team has an away non-conference game @ Langham Creek Houston (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/langham-creek-houston-vs-paetow-katy/8-28-2026/?c=b4f0da39-f6e0-483e-b206-d44b8025c8fc","https://www.maxpreps.com/tx/football/game/langham-creek-houston-vs-paetow-katy/8-28-2026/?c=b4f0da39-f6e0-483e-b206-d44b8025c8fc"
7,"Alvarado vs Joshua",Football,"Texas",08/28/2026,07:00 PM,"The Joshua varsity football team has an away non-conference game @ Alvarado (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/alvarado-vs-joshua/8-28-2026/?c=32d7e227-d417-49aa-9f74-e6ddeb658cfa","https://www.maxpreps.com/tx/football/game/alvarado-vs-joshua/8-28-2026/?c=32d7e227-d417-49aa-9f74-e6ddeb658cfa"
8,"Aledo vs North Crowley Fort Worth",Football,"Texas",08/28/2026,07:00 PM,"The North Crowley Fort Worth varsity football team has an away non-conference game @ Aledo (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/aledo-vs-north-crowley-fort-worth/8-28-2026/?c=1a6a9527-cfb7-4f36-a6e2-842b23fa0fa7","https://www.maxpreps.com/tx/football/game/aledo-vs-north-crowley-fort-worth/8-28-2026/?c=1a6a9527-cfb7-4f36-a6e2-842b23fa0fa7"
9,"Brewer Fort Worth vs Haltom Haltom City",Football,"Texas",08/28/2026,07:00 PM,"The Haltom Haltom City varsity football team has an away non-conference game @ Brewer Fort Worth (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/brewer-fort-worth-vs-haltom-haltom-city/8-28-2026/?c=0df15fb1-5f9d-43f3-98e6-f51e71ca6ba9","https://www.maxpreps.com/tx/football/game/brewer-fort-worth-vs-haltom-haltom-city/8-28-2026/?c=0df15fb1-5f9d-43f3-98e6-f51e71ca6ba9"
10,"Newton vs West Orange Stark",Football,"Texas",08/28/2026,07:00 PM,"The West Orange Stark varsity football team has an away non-conference game @ Newton (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/newton-vs-west-orange-stark/8-28-2026/?c=ac29cbb7-32e0-4f35-bd43-f0ecf2624488","https://www.maxpreps.com/tx/football/game/newton-vs-west-orange-stark/8-28-2026/?c=ac29cbb7-32e0-4f35-bd43-f0ecf2624488"
11,"Cinco Ranch Katy vs Smithson Valley Spring Branch",Football,"Texas",08/28/2026,07:00 PM,"The Smithson Valley Spring Branch varsity football team has an away non-conference game @ Cinco Ranch Katy (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/cinco-ranch-katy-vs-smithson-valley-spring-branch/8-28-2026/?c=4941b4a8-8a91-45e3-a04f-aa9ac1044c81","https://www.maxpreps.com/tx/football/game/cinco-ranch-katy-vs-smithson-valley-spring-branch/8-28-2026/?c=4941b4a8-8a91-45e3-a04f-aa9ac1044c81"
12,"Guyer Denton vs Rockwall Heath",Football,"Texas",08/28/2026,07:00 PM,"The Rockwall Heath varsity football team has an away non-conference game @ Guyer Denton (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/guyer-denton-vs-rockwall-heath/8-28-2026/?c=25dce191-00de-4abd-9a46-21df0ab70f24","https://www.maxpreps.com/tx/football/game/guyer-denton-vs-rockwall-heath/8-28-2026/?c=25dce191-00de-4abd-9a46-21df0ab70f24"
13,"Ryan Denton vs Vr Eaton Fort Worth",Football,"Texas",08/28/2026,07:00 PM,"The Vr Eaton Fort Worth varsity football team has an away non-conference game @ Ryan Denton (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/ryan-denton-vs-vr-eaton-fort-worth/8-28-2026/?c=5007dcee-c65c-43a5-9b53-c06f6e7b8a43","https://www.maxpreps.com/tx/football/game/ryan-denton-vs-vr-eaton-fort-worth/8-28-2026/?c=5007dcee-c65c-43a5-9b53-c06f6e7b8a43"
14,"Highland Park Amarillo vs Wheeler",Football,"Texas",08/28/2026,07:00 PM,"The Wheeler varsity football team has an away non-conference game @ Highland Park Amarillo (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/highland-park-amarillo-vs-wheeler/8-28-2026/?c=18ecb793-f143-4e3c-ae93-efcdef4b7f3e","https://www.maxpreps.com/tx/football/game/highland-park-amarillo-vs-wheeler/8-28-2026/?c=18ecb793-f143-4e3c-ae93-efcdef4b7f3e"
15,"Tulia vs West Texas Stinnett",Football,"Texas",08/28/2026,07:00 PM,"The West Texas Stinnett varsity football team has an away non-conference game @ Tulia (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/tulia-vs-west-texas-stinnett/8-28-2026/?c=b5d3603d-141f-4315-8de1-ad43c12b3553","https://www.maxpreps.com/tx/football/game/tulia-vs-west-texas-stinnett/8-28-2026/?c=b5d3603d-141f-4315-8de1-ad43c12b3553"
16,"Cisco vs Clyde",Football,"Texas",08/28/2026,07:00 PM,"The Clyde varsity football team has an away non-conference game @ Cisco (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/cisco-vs-clyde/8-28-2026/?c=9ff915e7-e31a-42d9-827e-ef6f3fef5cef","https://www.maxpreps.com/tx/football/game/cisco-vs-clyde/8-28-2026/?c=9ff915e7-e31a-42d9-827e-ef6f3fef5cef"
17,"Lebanon Trail Frisco vs Memorial Frisco",Football,"Texas",08/28/2026,07:00 PM,"The Memorial Frisco varsity football team has an away non-conference game @ Lebanon Trail Frisco (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/lebanon-trail-frisco-vs-memorial-frisco/8-28-2026/?c=b6aea8cc-672e-41b9-a45f-aea690758ea1","https://www.maxpreps.com/tx/football/game/lebanon-trail-frisco-vs-memorial-frisco/8-28-2026/?c=b6aea8cc-672e-41b9-a45f-aea690758ea1"
18,"Hondo vs Ingram Moore",Football,"Texas",08/28/2026,07:00 PM,"The Ingram Moore varsity football team has an away non-conference game @ Hondo (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/hondo-vs-ingram-moore/8-28-2026/?c=a4ce358d-e4b5-41a2-b047-5d215b92f979","https://www.maxpreps.com/tx/football/game/hondo-vs-ingram-moore/8-28-2026/?c=a4ce358d-e4b5-41a2-b047-5d215b92f979"
19,"Paradise vs Ponder",Football,"Texas",08/28/2026,07:00 PM,"The Ponder varsity football team has an away non-conference game @ Paradise (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/paradise-vs-ponder/8-28-2026/?c=325b056e-c6cb-4830-83b4-0bfda65631db","https://www.maxpreps.com/tx/football/game/paradise-vs-ponder/8-28-2026/?c=325b056e-c6cb-4830-83b4-0bfda65631db"
20,"Richardson vs Wylie East",Football,"Texas",08/28/2026,07:00 PM,"The Wylie East varsity football team has an away non-conference game @ Richardson (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/richardson-vs-wylie-east/8-28-2026/?c=0759780b-1f4e-468a-b10b-b7d98577c4d4","https://www.maxpreps.com/tx/football/game/richardson-vs-wylie-east/8-28-2026/?c=0759780b-1f4e-468a-b10b-b7d98577c4d4"
21,"Dickinson vs Ridge Point Missouri City",Football,"Texas",08/28/2026,07:00 PM,"The Ridge Point Missouri City varsity football team has an away non-conference game @ Dickinson (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/dickinson-vs-ridge-point-missouri-city/8-28-2026/?c=30a03098-30ca-4445-9f7b-bafda3a79d40","https://www.maxpreps.com/tx/football/game/dickinson-vs-ridge-point-missouri-city/8-28-2026/?c=30a03098-30ca-4445-9f7b-bafda3a79d40"
22,"Fort Bend Elkins Missouri City vs Mayde Creek Houston",Football,"Texas",08/28/2026,07:00 PM,"The Mayde Creek Houston varsity football team has an away non-conference game @ Fort Bend Elkins Missouri City (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/fort-bend-elkins-missouri-city-vs-mayde-creek-houston/8-28-2026/?c=b3741b06-44c8-4de9-89c0-26f5fdbadb0b","https://www.maxpreps.com/tx/football/game/fort-bend-elkins-missouri-city-vs-mayde-creek-houston/8-28-2026/?c=b3741b06-44c8-4de9-89c0-26f5fdbadb0b"
23,"Edcouch Elsa vs San Benito",Football,"Texas",08/28/2026,07:00 PM,"The San Benito varsity football team has an away non-conference game @ Edcouch Elsa (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/edcouch-elsa-vs-san-benito/8-28-2026/?c=1bb1ee2c-b78b-4d0c-b22b-b95e2e8fb5f3","https://www.maxpreps.com/tx/football/game/edcouch-elsa-vs-san-benito/8-28-2026/?c=1bb1ee2c-b78b-4d0c-b22b-b95e2e8fb5f3"
24,"Magnolia vs Willis",Football,"Texas",08/28/2026,07:00 PM,"The Willis varsity football team has an away non-conference game @ Magnolia (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/magnolia-vs-willis/8-28-2026/?c=df5de2ca-2333-4a70-9e6a-89141e646988","https://www.maxpreps.com/tx/football/game/magnolia-vs-willis/8-28-2026/?c=df5de2ca-2333-4a70-9e6a-89141e646988"
25,"Pace Brownsville vs Rio Hondo",Football,"Texas",08/28/2026,07:00 PM,"The Rio Hondo varsity football team has an away non-conference game @ Pace Brownsville (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/pace-brownsville-vs-rio-hondo/8-28-2026/?c=48f53c80-57ec-4fb7-83c3-5c427bac3566","https://www.maxpreps.com/tx/football/game/pace-brownsville-vs-rio-hondo/8-28-2026/?c=48f53c80-57ec-4fb7-83c3-5c427bac3566"
26,"Crosby vs Dayton",Football,"Texas",08/28/2026,07:00 PM,"The Dayton varsity football team has an away non-conference game @ Crosby (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/crosby-vs-dayton/8-28-2026/?c=236102f5-05e2-4c38-b81b-93b6d4244230","https://www.maxpreps.com/tx/football/game/crosby-vs-dayton/8-28-2026/?c=236102f5-05e2-4c38-b81b-93b6d4244230"
27,"Boerne vs Round Rock Westwood Austin",Football,"Texas",08/28/2026,07:00 PM,"The Round Rock Westwood Austin varsity football team has an away non-conference game @ Boerne (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/boerne-vs-round-rock-westwood-austin/8-28-2026/?c=34bbf55a-d231-490d-925c-3d361d7172b7","https://www.maxpreps.com/tx/football/game/boerne-vs-round-rock-westwood-austin/8-28-2026/?c=34bbf55a-d231-490d-925c-3d361d7172b7"
28,"Alief Taylor Houston vs Westbury Houston",Football,"Texas",08/28/2026,07:00 PM,"The Westbury Houston varsity football team has an away non-conference game @ Alief Taylor Houston (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/alief-taylor-houston-vs-westbury-houston/8-28-2026/?c=42f73250-de69-4f0e-b86a-cb7f6c44ba64","https://www.maxpreps.com/tx/football/game/alief-taylor-houston-vs-westbury-houston/8-28-2026/?c=42f73250-de69-4f0e-b86a-cb7f6c44ba64"
29,"Cuero vs Yoakum",Football,"Texas",08/28/2026,07:00 PM,"The Yoakum varsity football team has an away non-conference game @ Cuero (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/cuero-vs-yoakum/8-28-2026/?c=a6e1fff0-ce07-4bec-bcf5-da328df22c73","https://www.maxpreps.com/tx/football/game/cuero-vs-yoakum/8-28-2026/?c=a6e1fff0-ce07-4bec-bcf5-da328df22c73"
30,"Bay City vs Columbus",Football,"Texas",08/28/2026,07:00 PM,"The Columbus varsity football team has an away non-conference game @ Bay City (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/bay-city-vs-columbus/8-28-2026/?c=4a267307-a3ee-452a-b3b3-63d4030b4637","https://www.maxpreps.com/tx/football/game/bay-city-vs-columbus/8-28-2026/?c=4a267307-a3ee-452a-b3b3-63d4030b4637"
31,"Ball Galveston vs Fort Bend Marshall Missouri City",Football,"Texas",08/28/2026,07:00 PM,"The Fort Bend Marshall Missouri City varsity football team has an away non-conference game @ Ball Galveston (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/ball-galveston-vs-fort-bend-marshall-missouri-city/8-28-2026/?c=2b730421-822d-4b39-8094-2ba974945c83","https://www.maxpreps.com/tx/football/game/ball-galveston-vs-fort-bend-marshall-missouri-city/8-28-2026/?c=2b730421-822d-4b39-8094-2ba974945c83"
32,"Goose Creek Memorial Baytown vs Kingwood Park",Football,"Texas",08/28/2026,07:00 PM,"The Kingwood Park varsity football team has an away non-conference game @ Goose Creek Memorial Baytown (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/goose-creek-memorial-baytown-vs-kingwood-park/8-28-2026/?c=794c481b-2e0e-4d22-a805-d2a44a3a2d25","https://www.maxpreps.com/tx/football/game/goose-creek-memorial-baytown-vs-kingwood-park/8-28-2026/?c=794c481b-2e0e-4d22-a805-d2a44a3a2d25"
33,"Lindsay vs Muenster",Football,"Texas",08/28/2026,07:00 PM,"The Muenster varsity football team has an away non-conference game @ Lindsay (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/lindsay-vs-muenster/8-28-2026/?c=02072cfe-79a6-4efb-a5da-e48f4da9b061","https://www.maxpreps.com/tx/football/game/lindsay-vs-muenster/8-28-2026/?c=02072cfe-79a6-4efb-a5da-e48f4da9b061"
34,"Dawson Pearland vs Deer Park",Football,"Texas",08/28/2026,07:00 PM,"The Deer Park varsity football team has an away non-conference game @ Dawson Pearland (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/dawson-pearland-vs-deer-park/8-28-2026/?c=86b01c88-9197-49e5-b6de-1c0cbf906223","https://www.maxpreps.com/tx/football/game/dawson-pearland-vs-deer-park/8-28-2026/?c=86b01c88-9197-49e5-b6de-1c0cbf906223"
35,"Jarrell vs Navarro Austin",Football,"Texas",08/28/2026,07:00 PM,"The Navarro Austin varsity football team has an away non-conference game @ Jarrell (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/jarrell-vs-navarro-austin/8-28-2026/?c=31cbcb90-c178-4992-9464-d6fd9a9a6a64","https://www.maxpreps.com/tx/football/game/jarrell-vs-navarro-austin/8-28-2026/?c=31cbcb90-c178-4992-9464-d6fd9a9a6a64"
36,"Central Catholic San Antonio vs Mccollum San Antonio",Football,"Texas",08/28/2026,07:00 PM,"The Mccollum San Antonio varsity football team has an away non-conference game @ Central Catholic San Antonio (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/central-catholic-san-antonio-vs-mccollum-san-antonio/8-28-2026/?c=673adc89-3e05-49f7-9885-299394e0640e","https://www.maxpreps.com/tx/football/game/central-catholic-san-antonio-vs-mccollum-san-antonio/8-28-2026/?c=673adc89-3e05-49f7-9885-299394e0640e"
37,"Holy Cross San Antonio vs Lanier San Antonio",Football,"Texas",08/28/2026,07:00 PM,"The Lanier San Antonio varsity football team has an away non-conference game @ Holy Cross San Antonio (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/holy-cross-san-antonio-vs-lanier-san-antonio/8-28-2026/?c=f9fb3a77-c392-487c-9ba5-04fed3229d6a","https://www.maxpreps.com/tx/football/game/holy-cross-san-antonio-vs-lanier-san-antonio/8-28-2026/?c=f9fb3a77-c392-487c-9ba5-04fed3229d6a"
38,"Idalou vs Sweetwater",Football,"Texas",08/28/2026,07:00 PM,"The Sweetwater varsity football team has an away non-conference game @ Idalou (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/idalou-vs-sweetwater/8-28-2026/?c=b84cf47d-c56e-4de5-8ce9-4e2526519f1c","https://www.maxpreps.com/tx/football/game/idalou-vs-sweetwater/8-28-2026/?c=b84cf47d-c56e-4de5-8ce9-4e2526519f1c"
39,"Life Waxahachie Warriors vs Southwest Fort Worth",Football,"Texas",08/28/2026,07:00 PM,"The Southwest Fort Worth varsity football team has an away non-conference game @ Life Waxahachie Warriors (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/life-waxahachie-warriors-vs-southwest-fort-worth/8-28-2026/?c=801ebb11-1ff0-4963-ba2d-30ef1dce8689","https://www.maxpreps.com/tx/football/game/life-waxahachie-warriors-vs-southwest-fort-worth/8-28-2026/?c=801ebb11-1ff0-4963-ba2d-30ef1dce8689"
40,"Rosehill Christian Tomball vs St John Xxiii Katy",Football,"Texas",08/28/2026,07:00 PM,"The St John Xxiii Katy varsity football team has an away non-conference game @ Rosehill Christian Tomball (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/rosehill-christian-tomball-vs-st-john-xxiii-katy/8-28-2026/?c=856af75b-40ae-4e27-86c8-b6decb986d19","https://www.maxpreps.com/tx/football/game/rosehill-christian-tomball-vs-st-john-xxiii-katy/8-28-2026/?c=856af75b-40ae-4e27-86c8-b6decb986d19"
41,"Founders Classical Academy Lewisville vs Mckinney Christian Academy",Football,"Texas",08/28/2026,07:00 PM,"The Mckinney Christian Academy varsity football team has an away non-conference game @ Founders Classical Academy Lewisville (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/founders-classical-academy-lewisville-vs-mckinney-christian-academy/8-28-2026/?c=04dd3e8a-ffcd-4ee2-b471-83d02aea30f5","https://www.maxpreps.com/tx/football/game/founders-classical-academy-lewisville-vs-mckinney-christian-academy/8-28-2026/?c=04dd3e8a-ffcd-4ee2-b471-83d02aea30f5"
42,"Mason vs Reagan County Big Lake",Football,"Texas",08/28/2026,07:00 PM,"The Reagan County Big Lake varsity football team has an away non-conference game @ Mason (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/mason-vs-reagan-county-big-lake/8-28-2026/?c=a413ead1-64b6-4356-bf19-e25c8c658634","https://www.maxpreps.com/tx/football/game/mason-vs-reagan-county-big-lake/8-28-2026/?c=a413ead1-64b6-4356-bf19-e25c8c658634"
43,"Forney vs Lake Highlands Dallas",Football,"Texas",08/28/2026,07:00 PM,"The Lake Highlands Dallas varsity football team has an away non-conference game @ Forney (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/forney-vs-lake-highlands-dallas/8-28-2026/?c=ea0e39d4-7cc7-4c79-a7ca-b1a8705d6f50","https://www.maxpreps.com/tx/football/game/forney-vs-lake-highlands-dallas/8-28-2026/?c=ea0e39d4-7cc7-4c79-a7ca-b1a8705d6f50"
44,"Stratford vs Sunray",Football,"Texas",08/28/2026,07:00 PM,"The Sunray varsity football team has an away non-conference game @ Stratford (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/stratford-vs-sunray/8-28-2026/?c=727b5c37-6910-40bf-957b-6e899c69a4b3","https://www.maxpreps.com/tx/football/game/stratford-vs-sunray/8-28-2026/?c=727b5c37-6910-40bf-957b-6e899c69a4b3"
45,"Cedar Hill vs Crowley",Football,"Texas",08/28/2026,07:00 PM,"The Crowley varsity football team has an away non-conference game @ Cedar Hill (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/cedar-hill-vs-crowley/8-28-2026/?c=c7543575-0f89-42e3-9430-f6cd5cca452f","https://www.maxpreps.com/tx/football/game/cedar-hill-vs-crowley/8-28-2026/?c=c7543575-0f89-42e3-9430-f6cd5cca452f"
46,"Arp vs Waskom",Football,"Texas",08/28/2026,07:00 PM,"The Waskom varsity football team has an away non-conference game @ Arp (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/arp-vs-waskom/8-28-2026/?c=3dc9cc6d-92e1-4898-a844-73418849d4d0","https://www.maxpreps.com/tx/football/game/arp-vs-waskom/8-28-2026/?c=3dc9cc6d-92e1-4898-a844-73418849d4d0"
47,"Holy Cross Midland vs Trinity Midland",Football,"Texas",08/28/2026,07:00 PM,"The Trinity Midland varsity football team has an away non-conference game @ Holy Cross Midland (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/holy-cross-midland-vs-trinity-midland/8-28-2026/?c=aa5f1142-a7b6-48bb-97f9-b2550f4f06bf","https://www.maxpreps.com/tx/football/game/holy-cross-midland-vs-trinity-midland/8-28-2026/?c=aa5f1142-a7b6-48bb-97f9-b2550f4f06bf"
48,"Gonzales vs Marion",Football,"Texas",08/28/2026,07:00 PM,"The Marion varsity football team has an away non-conference game @ Gonzales (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/gonzales-vs-marion/8-28-2026/?c=6ed99a5a-f939-4ba6-8a92-6f9972abddd4","https://www.maxpreps.com/tx/football/game/gonzales-vs-marion/8-28-2026/?c=6ed99a5a-f939-4ba6-8a92-6f9972abddd4"
49,"Blanket vs Panther Creek Valera",Football,"Texas",08/28/2026,07:00 PM,"The Panther Creek Valera varsity football team has an away non-conference game @ Blanket (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/blanket-vs-panther-creek-valera/8-28-2026/?c=670835fc-d776-44f3-82b0-0aedd8ec891f","https://www.maxpreps.com/tx/football/game/blanket-vs-panther-creek-valera/8-28-2026/?c=670835fc-d776-44f3-82b0-0aedd8ec891f"
50,"Johnson San Antonio vs Judson Converse",Football,"Texas",08/28/2026,07:00 PM,"The Judson Converse varsity football team has an away non-conference game @ Johnson San Antonio (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/johnson-san-antonio-vs-judson-converse/8-28-2026/?c=9eb78617-54b5-43b4-9ce3-a0e0bad310ef","https://www.maxpreps.com/tx/football/game/johnson-san-antonio-vs-judson-converse/8-28-2026/?c=9eb78617-54b5-43b4-9ce3-a0e0bad310ef"
51,"Austin Classical vs Grace Academy Georgetown",Football,"Texas",08/28/2026,07:00 PM,"The Grace Academy Georgetown varsity football team has an away non-conference game @ Austin Classical (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/austin-classical-vs-grace-academy-georgetown/8-28-2026/?c=112622ee-a751-4703-999d-af4ba14ee5ae","https://www.maxpreps.com/tx/football/game/austin-classical-vs-grace-academy-georgetown/8-28-2026/?c=112622ee-a751-4703-999d-af4ba14ee5ae"
52,"Mt Pleasant vs Sulphur Springs",Football,"Texas",08/28/2026,07:00 PM,"The Sulphur Springs varsity football team has an away non-conference game @ Mt Pleasant (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/mt-pleasant-vs-sulphur-springs/8-28-2026/?c=bfbaf396-a08d-407a-a355-ed8408f2281c","https://www.maxpreps.com/tx/football/game/mt-pleasant-vs-sulphur-springs/8-28-2026/?c=bfbaf396-a08d-407a-a355-ed8408f2281c"
53,"Austin vs Wagner San Antonio",Football,"Texas",08/28/2026,07:00 PM,"The Wagner San Antonio varsity football team has an away non-conference game @ Austin (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/austin-vs-wagner-san-antonio/8-28-2026/?c=40526cf6-fbcf-4f5a-9a82-975bd3c70629","https://www.maxpreps.com/tx/football/game/austin-vs-wagner-san-antonio/8-28-2026/?c=40526cf6-fbcf-4f5a-9a82-975bd3c70629"
54,"Bremond vs Hamilton",Football,"Texas",08/28/2026,07:00 PM,"The Hamilton varsity football team has an away non-conference game @ Bremond (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/bremond-vs-hamilton/8-28-2026/?c=28d693fa-0950-4d61-8fff-3a57a7af8f3b","https://www.maxpreps.com/tx/football/game/bremond-vs-hamilton/8-28-2026/?c=28d693fa-0950-4d61-8fff-3a57a7af8f3b"
55,"Allen Academy Bryan vs St Joseph Catholic Bryan",Football,"Texas",08/28/2026,07:00 PM,"The St Joseph Catholic Bryan varsity football team has an away non-conference game @ Allen Academy Bryan (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/allen-academy-bryan-vs-st-joseph-catholic-bryan/8-28-2026/?c=77a32737-0d8f-46d7-a95f-d5c34726dd30","https://www.maxpreps.com/tx/football/game/allen-academy-bryan-vs-st-joseph-catholic-bryan/8-28-2026/?c=77a32737-0d8f-46d7-a95f-d5c34726dd30"
56,"Somerset vs Southside San Antonio",Football,"Texas",08/28/2026,07:00 PM,"The Southside San Antonio varsity football team has an away non-conference game @ Somerset (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/somerset-vs-southside-san-antonio/8-28-2026/?c=4553458e-30d7-41b1-be7f-70003591f885","https://www.maxpreps.com/tx/football/game/somerset-vs-southside-san-antonio/8-28-2026/?c=4553458e-30d7-41b1-be7f-70003591f885"
57,"Athens vs Nacogdoches",Football,"Texas",08/28/2026,07:00 PM,"The Nacogdoches varsity football team has an away non-conference game @ Athens (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/athens-vs-nacogdoches/8-28-2026/?c=f41ca847-8591-4476-8816-65a77de0f721","https://www.maxpreps.com/tx/football/game/athens-vs-nacogdoches/8-28-2026/?c=f41ca847-8591-4476-8816-65a77de0f721"
58,"Brennan San Antonio vs Vandegrift Austin",Football,"Texas",08/28/2026,07:00 PM,"The Vandegrift Austin varsity football team has an away non-conference game @ Brennan San Antonio (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/brennan-san-antonio-vs-vandegrift-austin/8-28-2026/?c=438e6cba-642b-49c8-a937-fb0680db559a","https://www.maxpreps.com/tx/football/game/brennan-san-antonio-vs-vandegrift-austin/8-28-2026/?c=438e6cba-642b-49c8-a937-fb0680db559a"
59,"Southwest San Antonio vs Victoria East",Football,"Texas",08/28/2026,07:00 PM,"The Victoria East varsity football team has an away non-conference game @ Southwest San Antonio (Texas) on Thursday, August 27 @ 7p.","/tx/football/game/southwest-san-antonio-vs-victoria-east/8-28-2026/?c=32466cf3-e5dd-40f6-9610-3bb008f1bb80","https://www.maxpreps.com/tx/football/game/southwest-san-antonio-vs-victoria-east/8-28-2026/?c=32466cf3-e5dd-40f6-9610-3bb008f1bb80"
