No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL
137,"Douglas Byrd Fayetteville vs Western Harnett Lillington",Football,"North Carolina",08/28/2026,07:00 PM,"The Western Harnett Lillington varsity football team has an away non-conference game @ Douglas Byrd Fayetteville (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/douglas-byrd-fayetteville-vs-western-harnett-lillington/8-28-2026/?c=647c82f7-529d-43d5-9ac3-671ca0ecbe15","https://www.maxpreps.com/nc/football/game/douglas-byrd-fayetteville-vs-western-harnett-lillington/8-28-2026/?c=647c82f7-529d-43d5-9ac3-671ca0ecbe15"
138,"Ashbrook Gastonia vs Phillip O Berry Academy Of Technology Charlotte",Football,"North Carolina",08/28/2026,07:00 PM,"The Phillip O Berry Academy Of Technology Charlotte varsity football team has an away non-conference game @ Ashbrook Gastonia (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/ashbrook-gastonia-vs-phillip-o-berry-academy-of-technology-charlotte/8-28-2026/?c=ec860db1-86f6-42d5-a3ee-2de9af7f964a","https://www.maxpreps.com/nc/football/game/ashbrook-gastonia-vs-phillip-o-berry-academy-of-technology-charlotte/8-28-2026/?c=ec860db1-86f6-42d5-a3ee-2de9af7f964a"
139,"Bonnie Cone Leadership Academy Huntersville vs South Davidson Denton",Football,"North Carolina",08/28/2026,07:00 PM,"The South Davidson Denton varsity football team has an away non-conference game @ Bonnie Cone Leadership Academy Huntersville (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/bonnie-cone-leadership-academy-huntersville-vs-south-davidson-denton/8-28-2026/?c=14f746a7-b906-4249-afed-d4a310267fdd","https://www.maxpreps.com/nc/football/game/bonnie-cone-leadership-academy-huntersville-vs-south-davidson-denton/8-28-2026/?c=14f746a7-b906-4249-afed-d4a310267fdd"
140,"Cox Mill Concord vs Rocky River Cms Athletics Mint Hill",Football,"North Carolina",08/28/2026,07:00 PM,"The Rocky River Cms Athletics Mint Hill varsity football team has an away non-conference game @ Cox Mill Concord (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/cox-mill-concord-vs-rocky-river-cms-athletics-mint-hill/8-28-2026/?c=f7c6b225-5810-40f6-a386-759d5e6c3162","https://www.maxpreps.com/nc/football/game/cox-mill-concord-vs-rocky-river-cms-athletics-mint-hill/8-28-2026/?c=f7c6b225-5810-40f6-a386-759d5e6c3162"
141,"Jacksonville vs Northside Jacksonville",Football,"North Carolina",08/28/2026,07:00 PM,"The Northside Jacksonville varsity football team has an away non-conference game @ Jacksonville (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/jacksonville-vs-northside-jacksonville/8-28-2026/?c=39f3cfdf-3f5a-4f0f-b45e-1ad43e9a332d","https://www.maxpreps.com/nc/football/game/jacksonville-vs-northside-jacksonville/8-28-2026/?c=39f3cfdf-3f5a-4f0f-b45e-1ad43e9a332d"
142,"Camden County vs First Flight Outer Banks",Football,"North Carolina",08/28/2026,07:00 PM,"The First Flight Outer Banks varsity football team has an away non-conference game @ Camden County (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/camden-county-vs-first-flight-outer-banks/8-28-2026/?c=c10bb3e7-eb65-4907-a8c8-9f5607c8e0ed","https://www.maxpreps.com/nc/football/game/camden-county-vs-first-flight-outer-banks/8-28-2026/?c=c10bb3e7-eb65-4907-a8c8-9f5607c8e0ed"
143,"Columbia vs Jones Senior Trenton",Football,"North Carolina",08/28/2026,07:00 PM,"The Jones Senior Trenton varsity football team has an away non-conference game @ Columbia (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/columbia-vs-jones-senior-trenton/8-28-2026/?c=fc80c1ad-d3e2-4dd6-b188-8dd92494024f","https://www.maxpreps.com/nc/football/game/columbia-vs-jones-senior-trenton/8-28-2026/?c=fc80c1ad-d3e2-4dd6-b188-8dd92494024f"
144,"Corvian Community Charlotte vs Independence Charlotte",Football,"North Carolina",08/28/2026,07:00 PM,"The Independence Charlotte varsity football team has an away non-conference game @ Corvian Community Charlotte (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/corvian-community-charlotte-vs-independence-charlotte/8-28-2026/?c=d2f5ee0d-4f51-4ffe-af01-0fb41cb91b4c","https://www.maxpreps.com/nc/football/game/corvian-community-charlotte-vs-independence-charlotte/8-28-2026/?c=d2f5ee0d-4f51-4ffe-af01-0fb41cb91b4c"
145,"Grays Creek Hope Mills vs Westover Fayetteville",Football,"North Carolina",08/28/2026,07:00 PM,"The Westover Fayetteville varsity football team has an away non-conference game @ Grays Creek Hope Mills (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/grays-creek-hope-mills-vs-westover-fayetteville/8-28-2026/?c=2a160f1a-5610-46e8-a403-7f17133ae9da","https://www.maxpreps.com/nc/football/game/grays-creek-hope-mills-vs-westover-fayetteville/8-28-2026/?c=2a160f1a-5610-46e8-a403-7f17133ae9da"
146,"East Bladen Elizabethtown vs West Bladen Bladenboro",Football,"North Carolina",08/28/2026,07:00 PM,"The West Bladen Bladenboro varsity football team has an away non-conference game @ East Bladen Elizabethtown (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/east-bladen-elizabethtown-vs-west-bladen-bladenboro/8-28-2026/?c=ec1a83e1-2989-43ac-8e5a-200bd845020b","https://www.maxpreps.com/nc/football/game/east-bladen-elizabethtown-vs-west-bladen-bladenboro/8-28-2026/?c=ec1a83e1-2989-43ac-8e5a-200bd845020b"
147,"East Chapel Hill vs Green Hope Cary",Football,"North Carolina",08/28/2026,07:00 PM,"The Green Hope Cary varsity football team has an away non-conference game @ East Chapel Hill (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/east-chapel-hill-vs-green-hope-cary/8-28-2026/?c=9a53e43b-afe6-471a-9fe4-79b021bf7e41","https://www.maxpreps.com/nc/football/game/east-chapel-hill-vs-green-hope-cary/8-28-2026/?c=9a53e43b-afe6-471a-9fe4-79b021bf7e41"
148,"East Carteret Beaufort vs West Carteret Morehead City",Football,"North Carolina",08/28/2026,07:00 PM,"The West Carteret Morehead City varsity football team has an away non-conference game @ East Carteret Beaufort (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/east-carteret-beaufort-vs-west-carteret-morehead-city/8-28-2026/?c=c2b10ef7-c69a-4432-93e2-e5856cd69519","https://www.maxpreps.com/nc/football/game/east-carteret-beaufort-vs-west-carteret-morehead-city/8-28-2026/?c=c2b10ef7-c69a-4432-93e2-e5856cd69519"
149,"High Point Christian Academy vs Metrolina Christian Academy Indian Trail",Football,"North Carolina",08/28/2026,07:00 PM,"The Metrolina Christian Academy Indian Trail varsity football team has an away non-conference game @ High Point Christian Academy (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/high-point-christian-academy-vs-metrolina-christian-academy-indian-trail/8-28-2026/?c=7c6b0cc0-029b-41e8-a145-db0adbd82251","https://www.maxpreps.com/nc/football/game/high-point-christian-academy-vs-metrolina-christian-academy-indian-trail/8-28-2026/?c=7c6b0cc0-029b-41e8-a145-db0adbd82251"
150,"Mountain Island Charter Mt Holly vs The College Prep And Leadership Academy Jamestown",Football,"North Carolina",08/28/2026,07:00 PM,"The The College Prep And Leadership Academy Jamestown varsity football team has an away non-conference game @ Mountain Island Charter Mt Holly (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/mountain-island-charter-mt-holly-vs-the-college-prep-and-leadership-academy-jamestown/8-28-2026/?c=68fc2f0f-a5ca-4c1c-91b6-fb2d13a66f2e","https://www.maxpreps.com/nc/football/game/mountain-island-charter-mt-holly-vs-the-college-prep-and-leadership-academy-jamestown/8-28-2026/?c=68fc2f0f-a5ca-4c1c-91b6-fb2d13a66f2e"
151,"Elkin vs North Stokes Danbury",Football,"North Carolina",08/28/2026,07:00 PM,"The North Stokes Danbury varsity football team has an away non-conference game @ Elkin (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/elkin-vs-north-stokes-danbury/8-28-2026/?c=2d435830-3923-4bdf-8b8f-8df790a04043","https://www.maxpreps.com/nc/football/game/elkin-vs-north-stokes-danbury/8-28-2026/?c=2d435830-3923-4bdf-8b8f-8df790a04043"
152,"Manteo vs Northside Pinetown",Football,"North Carolina",08/28/2026,07:00 PM,"The Northside Pinetown varsity football team has an away non-conference game @ Manteo (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/manteo-vs-northside-pinetown/8-28-2026/?c=7f59f403-f63d-4c9a-aae2-7f4e99767ba6","https://www.maxpreps.com/nc/football/game/manteo-vs-northside-pinetown/8-28-2026/?c=7f59f403-f63d-4c9a-aae2-7f4e99767ba6"
153,"North Edgecombe Tarboro vs Southside Chocowinity",Football,"North Carolina",08/28/2026,07:00 PM,"The Southside Chocowinity varsity football team has an away non-conference game @ North Edgecombe Tarboro (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/north-edgecombe-tarboro-vs-southside-chocowinity/8-28-2026/?c=6c111fff-bb73-4019-ae9a-3f25fd5e893d","https://www.maxpreps.com/nc/football/game/north-edgecombe-tarboro-vs-southside-chocowinity/8-28-2026/?c=6c111fff-bb73-4019-ae9a-3f25fd5e893d"
154,"Jesse Carson Cougars China Grove vs Mount Pleasant",Football,"North Carolina",08/28/2026,07:00 PM,"The Mount Pleasant varsity football team has an away non-conference game @ Jesse Carson Cougars China Grove (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/jesse-carson-cougars-china-grove-vs-mount-pleasant/8-28-2026/?c=1274507e-53fa-4a80-80ba-c80272821f50","https://www.maxpreps.com/nc/football/game/jesse-carson-cougars-china-grove-vs-mount-pleasant/8-28-2026/?c=1274507e-53fa-4a80-80ba-c80272821f50"
155,"Jay M Robinson Concord vs West Cabarrus Concord",Football,"North Carolina",08/28/2026,07:00 PM,"The West Cabarrus Concord varsity football team has an away non-conference game @ Jay M Robinson Concord (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/jay-m-robinson-concord-vs-west-cabarrus-concord/8-28-2026/?c=737e6412-6c46-48f3-bb32-8aadaf77c1f0","https://www.maxpreps.com/nc/football/game/jay-m-robinson-concord-vs-west-cabarrus-concord/8-28-2026/?c=737e6412-6c46-48f3-bb32-8aadaf77c1f0"
156,"Piedmont Monroe vs South Stanly Norwood",Football,"North Carolina",08/28/2026,07:00 PM,"The South Stanly Norwood varsity football team has an away non-conference game @ Piedmont Monroe (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/piedmont-monroe-vs-south-stanly-norwood/8-28-2026/?c=0837d341-2821-456a-b3bd-3189dd310fb7","https://www.maxpreps.com/nc/football/game/piedmont-monroe-vs-south-stanly-norwood/8-28-2026/?c=0837d341-2821-456a-b3bd-3189dd310fb7"
157,"Hibriten Lenoir vs South Caldwell Hudson",Football,"North Carolina",08/28/2026,07:00 PM,"The South Caldwell Hudson varsity football team has an away non-conference game @ Hibriten Lenoir (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/hibriten-lenoir-vs-south-caldwell-hudson/8-28-2026/?c=08ca0b52-10b9-445c-82ef-945820adfb93","https://www.maxpreps.com/nc/football/game/hibriten-lenoir-vs-south-caldwell-hudson/8-28-2026/?c=08ca0b52-10b9-445c-82ef-945820adfb93"
158,"North Henderson Hendersonville vs R S Central Rutherfordton",Football,"North Carolina",08/28/2026,07:00 PM,"The R S Central Rutherfordton varsity football team has an away non-conference game @ North Henderson Hendersonville (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/north-henderson-hendersonville-vs-r-s-central-rutherfordton/8-28-2026/?c=6ab7013b-0170-4bf1-b8fa-344f5c9bf211","https://www.maxpreps.com/nc/football/game/north-henderson-hendersonville-vs-r-s-central-rutherfordton/8-28-2026/?c=6ab7013b-0170-4bf1-b8fa-344f5c9bf211"
159,"North Buncombe Weaverville vs Rosman",Football,"North Carolina",08/28/2026,07:00 PM,"The Rosman varsity football team has an away non-conference game @ North Buncombe Weaverville (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/north-buncombe-weaverville-vs-rosman/8-28-2026/?c=354db6a3-3ca7-440c-b381-ce2b4204ea1d","https://www.maxpreps.com/nc/football/game/north-buncombe-weaverville-vs-rosman/8-28-2026/?c=354db6a3-3ca7-440c-b381-ce2b4204ea1d"
160,"Newton Conover vs Polk County Columbus",Football,"North Carolina",08/28/2026,07:00 PM,"The Polk County Columbus varsity football team has an away non-conference game @ Newton Conover (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/newton-conover-vs-polk-county-columbus/8-28-2026/?c=b25e64df-4b40-4486-87bc-b671171377bd","https://www.maxpreps.com/nc/football/game/newton-conover-vs-polk-county-columbus/8-28-2026/?c=b25e64df-4b40-4486-87bc-b671171377bd"
161,"Asheboro vs Northwood Pittsboro",Football,"North Carolina",08/28/2026,07:00 PM,"The Northwood Pittsboro varsity football team has an away non-conference game @ Asheboro (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/asheboro-vs-northwood-pittsboro/8-28-2026/?c=3b4968a2-30e0-4c6f-b9ac-7f6e6873818c","https://www.maxpreps.com/nc/football/game/asheboro-vs-northwood-pittsboro/8-28-2026/?c=3b4968a2-30e0-4c6f-b9ac-7f6e6873818c"
162,"Charles D Owen Warhorses Black Mountain vs Cherryville",Football,"North Carolina",08/28/2026,07:00 PM,"The Cherryville varsity football team has an away non-conference game @ Charles D Owen Warhorses Black Mountain (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/charles-d-owen-warhorses-black-mountain-vs-cherryville/8-28-2026/?c=b403c1d3-3186-43df-b18c-157ead1dd67f","https://www.maxpreps.com/nc/football/game/charles-d-owen-warhorses-black-mountain-vs-cherryville/8-28-2026/?c=b403c1d3-3186-43df-b18c-157ead1dd67f"
163,"Alexander Central Taylorsville vs Hickory",Football,"North Carolina",08/28/2026,07:00 PM,"The Hickory varsity football team has an away non-conference game @ Alexander Central Taylorsville (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/alexander-central-taylorsville-vs-hickory/8-28-2026/?c=a9b1bd92-b8f7-4c01-b09c-6d6bfb9eb978","https://www.maxpreps.com/nc/football/game/alexander-central-taylorsville-vs-hickory/8-28-2026/?c=a9b1bd92-b8f7-4c01-b09c-6d6bfb9eb978"
164,"Glenn Kernersville vs Rj Reynolds Winston Salem",Football,"North Carolina",08/28/2026,07:00 PM,"The Rj Reynolds Winston Salem varsity football team has an away non-conference game @ Glenn Kernersville (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/glenn-kernersville-vs-rj-reynolds-winston-salem/8-28-2026/?c=1f4c12fd-7a3d-45ce-b575-48234a821933","https://www.maxpreps.com/nc/football/game/glenn-kernersville-vs-rj-reynolds-winston-salem/8-28-2026/?c=1f4c12fd-7a3d-45ce-b575-48234a821933"
165,"Bradford Prep Charlotte vs Highland Tech Gastonia",Football,"North Carolina",08/28/2026,07:00 PM,"The Highland Tech Gastonia varsity football team has an away non-conference game @ Bradford Prep Charlotte (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/bradford-prep-charlotte-vs-highland-tech-gastonia/8-28-2026/?c=30e92d20-e492-4032-81f8-9b4f18d3c348","https://www.maxpreps.com/nc/football/game/bradford-prep-charlotte-vs-highland-tech-gastonia/8-28-2026/?c=30e92d20-e492-4032-81f8-9b4f18d3c348"
166,"Southwestern Randolph Asheboro vs Trinity",Football,"North Carolina",08/28/2026,07:00 PM,"The Trinity varsity football team has an away non-conference game @ Southwestern Randolph Asheboro (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/southwestern-randolph-asheboro-vs-trinity/8-28-2026/?c=2d349381-9c22-4840-be9a-bd51673b3588","https://www.maxpreps.com/nc/football/game/southwestern-randolph-asheboro-vs-trinity/8-28-2026/?c=2d349381-9c22-4840-be9a-bd51673b3588"
167,"Pinecrest Southern Pines vs Union Pines Cameron",Football,"North Carolina",08/28/2026,07:00 PM,"The Union Pines Cameron varsity football team has an away non-conference game @ Pinecrest Southern Pines (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/pinecrest-southern-pines-vs-union-pines-cameron/8-28-2026/?c=55138d2e-0c13-4399-b7f7-fca9b0c36164","https://www.maxpreps.com/nc/football/game/pinecrest-southern-pines-vs-union-pines-cameron/8-28-2026/?c=55138d2e-0c13-4399-b7f7-fca9b0c36164"
168,"Lincoln Charter Denver vs West Lincoln Lincolnton",Football,"North Carolina",08/28/2026,07:00 PM,"The West Lincoln Lincolnton varsity football team has an away non-conference game @ Lincoln Charter Denver (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/lincoln-charter-denver-vs-west-lincoln-lincolnton/8-28-2026/?c=bd9875b5-99eb-4c7c-80ce-f5c9473e054c","https://www.maxpreps.com/nc/football/game/lincoln-charter-denver-vs-west-lincoln-lincolnton/8-28-2026/?c=bd9875b5-99eb-4c7c-80ce-f5c9473e054c"
169,"Avery County Newland vs Patton Morganton",Football,"North Carolina",08/28/2026,07:00 PM,"The Patton Morganton varsity football team has an away non-conference game @ Avery County Newland (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/avery-county-newland-vs-patton-morganton/8-28-2026/?c=071a8b3c-a9cf-4b96-aac9-9a680e03d63d","https://www.maxpreps.com/nc/football/game/avery-county-newland-vs-patton-morganton/8-28-2026/?c=071a8b3c-a9cf-4b96-aac9-9a680e03d63d"
170,"Bishop Mcguinness Kernersville vs West Davidson Lexington",Football,"North Carolina",08/28/2026,07:00 PM,"The West Davidson Lexington varsity football team has an away non-conference game @ Bishop Mcguinness Kernersville (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/bishop-mcguinness-kernersville-vs-west-davidson-lexington/8-28-2026/?c=78ec2a72-8e78-447e-a6ae-96172444f9e8","https://www.maxpreps.com/nc/football/game/bishop-mcguinness-kernersville-vs-west-davidson-lexington/8-28-2026/?c=78ec2a72-8e78-447e-a6ae-96172444f9e8"
171,"Pisgah Canton vs Swain County Bryson City",Football,"North Carolina",08/28/2026,07:00 PM,"The Swain County Bryson City varsity football team has an away non-conference game @ Pisgah Canton (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/pisgah-canton-vs-swain-county-bryson-city/8-28-2026/?c=f97c07b4-5acf-4557-ad51-7cd6cfa009fd","https://www.maxpreps.com/nc/football/game/pisgah-canton-vs-swain-county-bryson-city/8-28-2026/?c=f97c07b4-5acf-4557-ad51-7cd6cfa009fd"
172,"Lincolnton vs North Lincoln Lincolnton",Football,"North Carolina",08/28/2026,07:00 PM,"The North Lincoln Lincolnton varsity football team has an away non-conference game @ Lincolnton (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/lincolnton-vs-north-lincoln-lincolnton/8-28-2026/?c=d0e7176e-f615-440e-a364-d9e08c15dfe3","https://www.maxpreps.com/nc/football/game/lincolnton-vs-north-lincoln-lincolnton/8-28-2026/?c=d0e7176e-f615-440e-a364-d9e08c15dfe3"
173,"East Henderson East Flat Rock vs Madison Marshall",Football,"North Carolina",08/28/2026,07:00 PM,"The Madison Marshall varsity football team has an away non-conference game @ East Henderson East Flat Rock (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/east-henderson-east-flat-rock-vs-madison-marshall/8-28-2026/?c=9c147174-19d9-42b2-a7d6-8ed524af3da1","https://www.maxpreps.com/nc/football/game/east-henderson-east-flat-rock-vs-madison-marshall/8-28-2026/?c=9c147174-19d9-42b2-a7d6-8ed524af3da1"
174,"Franklin vs Robbinsville",Football,"North Carolina",08/28/2026,07:00 PM,"The Robbinsville varsity football team has an away non-conference game @ Franklin (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/franklin-vs-robbinsville/8-28-2026/?c=4badba81-7661-4fc3-ae67-52f4d7304c4b","https://www.maxpreps.com/nc/football/game/franklin-vs-robbinsville/8-28-2026/?c=4badba81-7661-4fc3-ae67-52f4d7304c4b"
175,"East Burke Connelly Springs vs Foard Newton",Football,"North Carolina",08/28/2026,07:00 PM,"The Foard Newton varsity football team has an away non-conference game @ East Burke Connelly Springs (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/east-burke-connelly-springs-vs-foard-newton/8-28-2026/?c=8bca50f7-4adf-4360-824a-98352b2020cf","https://www.maxpreps.com/nc/football/game/east-burke-connelly-springs-vs-foard-newton/8-28-2026/?c=8bca50f7-4adf-4360-824a-98352b2020cf"
176,"Richmond Senior Rockingham vs Scotland Laurinburg",Football,"North Carolina",08/28/2026,07:00 PM,"The Scotland Laurinburg varsity football team has an away non-conference game @ Richmond Senior Rockingham (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/richmond-senior-rockingham-vs-scotland-laurinburg/8-28-2026/?c=58153d4a-8ecd-4475-8761-f1e6970bead5","https://www.maxpreps.com/nc/football/game/richmond-senior-rockingham-vs-scotland-laurinburg/8-28-2026/?c=58153d4a-8ecd-4475-8761-f1e6970bead5"
177,"Draughn Valdese vs Freedom Morganton",Football,"North Carolina",08/28/2026,07:00 PM,"The Freedom Morganton varsity football team has an away non-conference game @ Draughn Valdese (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/draughn-valdese-vs-freedom-morganton/8-28-2026/?c=43ff63f0-eee3-4a30-9b65-48e5c76d62dd","https://www.maxpreps.com/nc/football/game/draughn-valdese-vs-freedom-morganton/8-28-2026/?c=43ff63f0-eee3-4a30-9b65-48e5c76d62dd"
178,"Christ School Arden vs East Rutherford Bostic",Football,"North Carolina",08/28/2026,07:00 PM,"The East Rutherford Bostic varsity football team has an away non-conference game @ Christ School Arden (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/christ-school-arden-vs-east-rutherford-bostic/8-28-2026/?c=0091a8e2-d9a0-4001-aa88-00f8c0556a34","https://www.maxpreps.com/nc/football/game/christ-school-arden-vs-east-rutherford-bostic/8-28-2026/?c=0091a8e2-d9a0-4001-aa88-00f8c0556a34"
179,"South Stokes Walnut Cove vs West Stokes King",Football,"North Carolina",08/28/2026,07:00 PM,"The West Stokes King varsity football team has an away non-conference game @ South Stokes Walnut Cove (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/south-stokes-walnut-cove-vs-west-stokes-king/8-28-2026/?c=c253ba63-70f4-4dbd-b795-1dcdb46154b9","https://www.maxpreps.com/nc/football/game/south-stokes-walnut-cove-vs-west-stokes-king/8-28-2026/?c=c253ba63-70f4-4dbd-b795-1dcdb46154b9"
180,"North Gaston Dallas vs Stuart W Cramer Belmont",Football,"North Carolina",08/28/2026,07:00 PM,"The Stuart W Cramer Belmont varsity football team has an away non-conference game @ North Gaston Dallas (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/north-gaston-dallas-vs-stuart-w-cramer-belmont/8-28-2026/?c=586a129e-fcf1-4619-8478-4352e43af6a9","https://www.maxpreps.com/nc/football/game/north-gaston-dallas-vs-stuart-w-cramer-belmont/8-28-2026/?c=586a129e-fcf1-4619-8478-4352e43af6a9"
181,"Hendersonville vs West Henderson Hendersonville",Football,"North Carolina",08/28/2026,07:00 PM,"The West Henderson Hendersonville varsity football team has an away non-conference game @ Hendersonville (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/hendersonville-vs-west-henderson-hendersonville/8-28-2026/?c=b4c6efb0-3a6d-4a5f-af9f-c519ad420411","https://www.maxpreps.com/nc/football/game/hendersonville-vs-west-henderson-hendersonville/8-28-2026/?c=b4c6efb0-3a6d-4a5f-af9f-c519ad420411"
182,"Forbush East Bend vs Wheatmore Trinity",Football,"North Carolina",08/28/2026,07:00 PM,"The Wheatmore Trinity varsity football team has an away non-conference game @ Forbush East Bend (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/forbush-east-bend-vs-wheatmore-trinity/8-28-2026/?c=9d8b1805-de2f-4a13-8da2-f7f882746edb","https://www.maxpreps.com/nc/football/game/forbush-east-bend-vs-wheatmore-trinity/8-28-2026/?c=9d8b1805-de2f-4a13-8da2-f7f882746edb"
183,"East Gaston Mt Holly vs Forestview Gastonia",Football,"North Carolina",08/28/2026,07:00 PM,"The Forestview Gastonia varsity football team has an away non-conference game @ East Gaston Mt Holly (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/east-gaston-mt-holly-vs-forestview-gastonia/8-28-2026/?c=daa140bb-6e41-4b03-ada3-1355ee1c84c0","https://www.maxpreps.com/nc/football/game/east-gaston-mt-holly-vs-forestview-gastonia/8-28-2026/?c=daa140bb-6e41-4b03-ada3-1355ee1c84c0"
184,"Burns Lawndale vs Kings Mountain",Football,"North Carolina",08/28/2026,07:00 PM,"The Kings Mountain varsity football team has an away non-conference game @ Burns Lawndale (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/burns-lawndale-vs-kings-mountain/8-28-2026/?c=b883e729-fa90-422d-bd4b-eb081269f296","https://www.maxpreps.com/nc/football/game/burns-lawndale-vs-kings-mountain/8-28-2026/?c=b883e729-fa90-422d-bd4b-eb081269f296"
185,"Bunker Hill Claremont vs St Stephens Hickory",Football,"North Carolina",08/28/2026,07:00 PM,"The St Stephens Hickory varsity football team has an away non-conference game @ Bunker Hill Claremont (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/bunker-hill-claremont-vs-st-stephens-hickory/8-28-2026/?c=83b27816-137c-4316-ab10-ce5d9f3b562b","https://www.maxpreps.com/nc/football/game/bunker-hill-claremont-vs-st-stephens-hickory/8-28-2026/?c=83b27816-137c-4316-ab10-ce5d9f3b562b"
186,"Ac Reynolds Asheville vs Maiden",Football,"North Carolina",08/28/2026,07:00 PM,"The Maiden varsity football team has an away non-conference game @ Ac Reynolds Asheville (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/ac-reynolds-asheville-vs-maiden/8-28-2026/?c=c3eb4323-c5c9-46c5-9fb8-e33e1b26211c","https://www.maxpreps.com/nc/football/game/ac-reynolds-asheville-vs-maiden/8-28-2026/?c=c3eb4323-c5c9-46c5-9fb8-e33e1b26211c"
187,"Andrews vs Smoky Mountain Sylva",Football,"North Carolina",08/28/2026,07:00 PM,"The Smoky Mountain Sylva varsity football team has an away non-conference game @ Andrews (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/andrews-vs-smoky-mountain-sylva/8-28-2026/?c=b438a1c7-27ae-48bf-9a01-e6280d548196","https://www.maxpreps.com/nc/football/game/andrews-vs-smoky-mountain-sylva/8-28-2026/?c=b438a1c7-27ae-48bf-9a01-e6280d548196"
188,"Crest Shelby vs Shelby",Football,"North Carolina",08/28/2026,07:00 PM,"The Shelby varsity football team has an away non-conference game @ Crest Shelby (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/crest-shelby-vs-shelby/8-28-2026/?c=a8af17f3-f76d-40f7-9b88-941160c30fb1","https://www.maxpreps.com/nc/football/game/crest-shelby-vs-shelby/8-28-2026/?c=a8af17f3-f76d-40f7-9b88-941160c30fb1"
189,"Cherokee vs Tuscola Waynesville",Football,"North Carolina",08/28/2026,07:00 PM,"The Tuscola Waynesville varsity football team has an away non-conference game @ Cherokee (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/cherokee-vs-tuscola-waynesville/8-28-2026/?c=7e8d1fcc-16cb-44fb-bb3c-714acbe15948","https://www.maxpreps.com/nc/football/game/cherokee-vs-tuscola-waynesville/8-28-2026/?c=7e8d1fcc-16cb-44fb-bb3c-714acbe15948"
190,"Albemarle vs Chase Forest City",Football,"North Carolina",08/28/2026,07:00 PM,"The Chase Forest City varsity football team has an away non-conference game @ Albemarle (North Carolina) on Thursday, August 27 @ 7p.","/nc/football/game/albemarle-vs-chase-forest-city/8-28-2026/?c=1274232d-41f1-4f97-b30a-b28dc377a2bd","https://www.maxpreps.com/nc/football/game/albemarle-vs-chase-forest-city/8-28-2026/?c=1274232d-41f1-4f97-b30a-b28dc377a2bd"
