No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL
1,"Geneva County Hartford vs Kinston",Football,"West Virginia",08/27/2026,07:00 PM,"The Kinston varsity football team has an away non-conference game @ Geneva County Hartford (West Virginia) on Thursday, August 27 @ 7p.","/wv/football/game/geneva-county-hartford-vs-kinston/8-27-2026/?c=bdb125c8-6a4c-4e4b-88c1-dd594e13e290","https://www.maxpreps.com/wv/football/game/geneva-county-hartford-vs-kinston/8-27-2026/?c=bdb125c8-6a4c-4e4b-88c1-dd594e13e290"
